503, 906, 1320.0
504, 1191, 2020.0
505, 1404, 2100.0
506, 1316, 1930.0
507, 799, 1200.0
508, 922, 1610.0
509, 885, 1480.0
510, 920, 1640.0
511, 770, 970.0
512, 807, 900.0
513, 755, 1150.0
514, 1235, 2280.0
515, 1231, 1550.0
516, 930, 1520.0
517, 778, 1020.0
518, 844, 1170.0
519, 1038, 1620.0
520, 907, 1390.0
521, 976, 1160.0
522, 820, 850.0
523, 1290, 2200.0
524, 790, 1260.0
525, 1091, 1850.0
526, 1236, 2110.0
527, 1275, 1750.0
528, 980, 1570.0
529, 974, 1490.0
530, 1249, 1610.0
531, 1092, 1890.0
532, 1061, 1290.0
533, 902, 1390.0
534, 1284, 1470.0
535, 1212, 1730.0
536, 808, 1140.0
537, 1152, 1410.0
538, 1285, 2180.0
539, 764, 1410.0
540, 973, 1780.0
541, 1126, 1670.0
542, 1177, 2050.0
543, 867, 1220.0
544, 927, 1450.0
545, 938, 1610.0
546, 1102, 1570.0
547, 999, 1540.0
548, 1334, 1560.0
549, 1413, 2090.0
550, 883, 1540.0
551, 720, 740.0
552, 1099, 1800.0
553, 911, 1330.0
554, 926, 1500.0
555, 999, 1200.0
556, 959, 1320.0
557, 1326, 2110.0
558, 914, 1130.0
559, 1088, 1690.0
560, 900, 1150.0
561, 953, 1550.0
562, 1160, 1620.0
563, 805, 1370.0
564, 1063, 1650.0
565, 1400, 2060.0
566, 1127, 1370.0
567, 1106, 1330.0
568, 1147, 1960.0
569, 933, 1730.0
570, 1008, 1300.0
571, 1576, 2410.0
572, 1113, 1590.0
573, 918, 1760.0
574, 1049, 1740.0
575, 772, 1530.0
576, 936, 1300.0
577, 948, 1230.0
578, 1233, 1790.0
579, 891, 1100.0
580, 1346, 2010.0
581, 711, 1100.0
582, 767, 1090.0
583, 1133, 1410.0
584, 1100, 1130.0
585, 1056, 1290.0
586, 1220, 2210.0
587, 1386, 1990.0
588, 1299, 2140.0
589, 1031, 1440.0
590, 795, 930.0
591, 984, 1320.0
592, 1049, 1830.0
593, 1175, 1770.0
594, 905, 1630.0
595, 782, 1310.0
596, 1168, 1850.0
597, 846, 1020.0
598, 819, 1230.0
599, 897, 1050.0
600, 1266, 2480.0
601, 1129, 2080.0
602, 1194, 1700.0
603, 785, 1480.0
604, 929, 1640.0
605, 921, 1570.0
606, 965, 1710.0
607, 948, 1480.0
608, 1278, 2410.0
609, 840, 1390.0
610, 972, 1290.0
611, 1240, 1550.0
612, 1057, 1370.0
613, 933, 1480.0
614, 955, 1480.0
615, 732, 1140.0
616, 946, 1770.0
617, 803, 1110.0
618, 822, 830.0
619, 882, 1150.0
620, 877, 1270.0
621, 927, 1470.0
622, 902, 1060.0
623, 952, 1230.0
624, 803, 1430.0
625, 892, 1140.0
626, 714, 1330.0
627, 1254, 1750.0
628, 974, 1280.0
629, 1098, 1860.0
630, 715, 1100.0
631, 1214, 2030.0
632, 1245, 2100.0
633, 1010, 1180.0
634, 1039, 1490.0
635, 953, 1270.0
